Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
26.9,302.1,3.52
26.8,302.11,-0.27
27.44,302.12,1.79
27.72,302.13,0.81
28.28,302.14,1.59
28.57,302.15,0.82
28.61,302.16,0.09
28.03,302.17,-1.62
28.06,302.18,0.08
29.15,302.19,3.09
27.84,302.2,-3.72
26.51,302.21,-3.76
27.63,302.22,3.17
27.62,302.23,-0.04
28.48,302.24,2.44
29.59,302.25,3.14
31.36,302.26,5.02
31.36,302.27,-0.01
31.12,302.28,-0.66
30.57,302.29,-1.57
29.34,302.3,-3.47
29.08,302.31,-0.74
29.7,302.32,1.76
29.64,302.33,-0.17
29.79,302.34,0.41
29.14,302.35,-1.84
29.99,302.36,2.41
28.78,302.37,-3.4
28.89,302.38,0.29
29.27,302.39,1.1
29.07,302.4,-0.58
29.32,302.41,0.7
28.11,302.42,-3.41
28.0,302.43,-0.32
29.35,302.44,3.82
29.55,302.45,0.58
30.89,302.46,3.78
31.39,302.47,1.43
29.77,302.48,-4.6
29.32,302.49,-1.27
29.01,302.5,-0.86
27.44,302.51,-4.47
28.32,302.52,2.51
29.77,302.53,4.1
29.55,302.54,-0.63
29.89,302.55,0.97
29.16,302.56,-2.06
29.04,302.57,-0.35
28.29,302.58,-2.12
29.16,302.59,2.46
29.85,302.6,1.97
30.5,302.61,1.82
29.86,302.62,-1.82
27.99,302.63,-5.28
26.4,302.64,-4.52
25.73,302.65,-1.87
26.62,302.66,2.5
27.33,302.67,2.01
29.34,302.68,5.7
29.84,302.69,1.42
29.37,302.7,-1.33
28.59,302.71,-2.22
28.44,302.72,-0.41
26.0,302.73,-6.93
24.13,302.74,-5.27
24.46,302.75,0.93
25.02,302.76,1.57
27.21,302.77,6.2
27.94,302.78,2.07
28.48,302.79,1.55
28.08,302.8,-1.15
28.33,302.81,0.72
29.86,302.82,4.32
28.24,302.83,-4.57
27.53,302.84,-2.02
26.92,302.85,-1.71
25.99,302.86,-2.64
26.65,302.87,1.87
28.39,302.88,4.92
28.55,302.89,0.45
29.0,302.9,1.29
29.34,302.91,0.96
29.37,302.92,0.08
31.6,302.93,6.31
32.18,302.94,1.66
32.04,302.95,-0.39
31.34,302.96,-1.98
31.51,302.97,0.46
32.73,302.98,3.47
32.41,302.99,-0.93
30.67,303.0,-4.91
28.54,303.01,-6.04
28.97,303.02,1.21
31.32,303.03,6.65
31.64,303.04,0.91
28.8,303.05,-8.04
28.07,303.06,-2.06
28.63,303.07,1.6
28.05,303.08,-1.66
26.42,303.09,-4.62
