Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.13,313.0,0.45
31.3,313.01,0.48
31.46,313.02,0.45
31.25,313.03,-0.59
31.61,313.04,1.02
31.22,313.05,-1.1
31.38,313.06,0.44
31.48,313.07,0.29
31.46,313.08,-0.07
31.18,313.09,-0.79
31.2,313.1,0.05
31.31,313.11,0.32
31.34,313.12,0.09
31.98,313.13,1.79
31.75,313.14,-0.65
31.82,313.15,0.19
31.95,313.16,0.37
31.61,313.17,-0.97
31.58,313.18,-0.07
31.61,313.19,0.08
31.47,313.2,-0.4
31.29,313.21,-0.5
31.16,313.22,-0.37
31.51,313.23,1.0
31.54,313.24,0.08
31.73,313.25,0.53
31.94,313.26,0.6
31.87,313.27,-0.2
32.06,313.28,0.54
32.14,313.29,0.22
31.78,313.3,-1.0
31.9,313.31,0.32
31.53,313.32,-1.03
31.35,313.33,-0.52
31.55,313.34,0.57
31.88,313.35,0.94
31.89,313.36,0.03
31.93,313.37,0.12
32.06,313.38,0.37
31.99,313.39,-0.21
31.8,313.4,-0.53
32.07,313.41,0.75
31.96,313.42,-0.31
31.9,313.43,-0.18
32.13,313.44,0.65
31.81,313.45,-0.9
32.05,313.46,0.69
31.99,313.47,-0.16
32.02,313.48,0.08
32.06,313.49,0.1
31.85,313.5,-0.58
32.05,313.51,0.57
32.01,313.52,-0.12
32.18,313.53,0.48
31.89,313.54,-0.82
31.96,313.55,0.2
31.96,313.56,0.01
31.98,313.57,0.05
31.91,313.58,-0.22
32.07,313.59,0.46
31.89,313.6,-0.5
32.12,313.61,0.65
32.11,313.62,-0.03
31.96,313.63,-0.44
31.75,313.64,-0.6
32.06,313.65,0.88
31.88,313.66,-0.5
31.56,313.67,-0.92
31.67,313.68,0.31
32.16,313.69,1.39
31.93,313.7,-0.64
32.28,313.71,0.97
32.54,313.72,0.74
32.6,313.73,0.16
32.32,313.74,-0.78
32.09,313.75,-0.67
32.05,313.76,-0.1
32.19,313.77,0.39
32.22,313.78,0.09
32.06,313.79,-0.44
31.97,313.8,-0.26
32.48,313.81,1.43
32.47,313.82,-0.03
32.7,313.83,0.65
32.63,313.84,-0.19
32.44,313.85,-0.53
32.25,313.86,-0.55
32.61,313.87,1.02
32.25,313.88,-1.0
32.3,313.89,0.13
32.53,313.9,0.67
32.18,313.91,-1.02
31.72,313.92,-1.29
32.26,313.93,1.53
32.3,313.94,0.1
32.49,313.95,0.54
32.21,313.96,-0.78
32.08,313.97,-0.36
32.11,313.98,0.07
32.48,313.99,1.06
