Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,121.0,0.27
0.0,121.01,-0.33
0.0,121.02,0.18
0.0,121.03,0.04
0.0,121.04,0.09
0.0,121.05,-0.14
0.0,121.06,-0.17
0.0,121.07,-0.09
0.0,121.08,-0.03
0.0,121.09,0.4
0.0,121.1,-0.31
0.0,121.11,0.13
0.0,121.12,0.2
0.0,121.13,-0.02
0.0,121.14,-0.3
0.0,121.15,0.21
0.0,121.16,0.33
0.0,121.17,-0.05
0.0,121.18,-0.34
0.0,121.19,0.19
0.0,121.2,-0.19
0.0,121.21,-0.07
0.0,121.22,-0.06
0.0,121.23,-0.1
0.0,121.24,0.31
0.0,121.25,-0.1
0.0,121.26,0.0
0.0,121.27,-0.01
0.0,121.28,0.2
0.0,121.29,-0.14
0.0,121.3,0.04
0.0,121.31,0.15
0.0,121.32,-0.41
0.0,121.33,0.56
0.0,121.34,0.14
0.0,121.35,-0.6
0.0,121.36,0.23
0.0,121.37,0.37
0.0,121.38,-0.54
0.0,121.39,0.17
0.0,121.4,-0.18
0.0,121.41,-0.16
0.0,121.42,-0.03
0.0,121.43,0.21
0.0,121.44,-0.1
0.0,121.45,0.16
0.0,121.46,0.02
0.0,121.47,0.1
0.0,121.48,-0.35
0.0,121.49,0.17
0.0,121.5,-0.02
0.0,121.51,-0.15
0.0,121.52,0.25
0.0,121.53,-0.1
0.0,121.54,-0.16
0.0,121.55,0.27
0.0,121.56,-0.16
0.0,121.57,-0.14
0.0,121.58,0.03
0.0,121.59,0.02
0.0,121.6,0.12
0.0,121.61,-0.11
0.0,121.62,0.05
0.0,121.63,0.29
0.0,121.64,-0.31
0.0,121.65,0.21
0.0,121.66,-0.31
0.0,121.67,0.27
0.0,121.68,0.2
0.0,121.69,-0.12
0.0,121.7,-0.09
0.0,121.71,-0.07
0.0,121.72,0.21
0.0,121.73,0.05
0.0,121.74,0.17
0.0,121.75,0.14
0.0,121.76,-0.31
0.0,121.77,-0.31
0.0,121.78,0.38
0.0,121.79,-0.16
0.0,121.8,-0.1
0.0,121.81,-0.08
0.0,121.82,-0.07
0.0,121.83,0.47
0.0,121.84,0.02
0.0,121.85,0.08
0.0,121.86,-0.36
0.0,121.87,-0.08
0.0,121.88,0.35
0.0,121.89,-0.21
0.0,121.9,0.13
0.0,121.91,-0.34
0.0,121.92,-0.07
0.0,121.93,-0.05
0.0,121.94,0.29
0.0,121.95,-0.03
0.0,121.96,0.1
0.0,121.97,-0.29
0.0,121.98,0.37
0.0,121.99,-0.11
