Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,4.0,-0.26
0.0,4.01,0.25
0.0,4.02,-0.59
0.0,4.03,-0.43
0.0,4.04,0.35
0.0,4.05,0.04
0.0,4.06,-0.17
0.0,4.07,0.93
0.0,4.08,0.47
0.0,4.09,-0.28
0.0,4.1,0.07
0.0,4.11,-0.7
0.0,4.12,-0.73
0.0,4.13,0.37
0.0,4.14,0.36
0.0,4.15,-0.07
0.0,4.16,0.36
0.0,4.17,-0.66
0.0,4.18,-0.15
0.0,4.19,0.23
0.0,4.2,-0.19
0.0,4.21,0.04
0.0,4.22,-0.25
0.0,4.23,0.12
0.0,4.24,-0.19
0.0,4.25,-0.17
0.0,4.26,0.1
0.0,4.27,0.51
0.0,4.28,-0.22
0.0,4.29,0.32
0.0,4.3,0.74
0.0,4.31,-0.32
0.0,4.32,-0.7
0.0,4.33,0.16
0.0,4.34,0.23
0.0,4.35,-0.07
0.0,4.36,-0.01
0.0,4.37,1.0
0.0,4.38,-0.44
0.0,4.39,-0.65
0.0,4.4,-0.36
0.0,4.41,0.08
0.0,4.42,0.12
0.0,4.43,0.17
0.0,4.44,0.67
0.0,4.45,-0.86
0.0,4.46,0.3
0.0,4.47,-0.23
0.0,4.48,0.2
0.0,4.49,0.08
0.0,4.5,-0.38
0.0,4.51,-0.27
0.0,4.52,0.26
0.0,4.53,-0.09
0.0,4.54,0.29
0.0,4.55,0.54
0.0,4.56,-0.59
0.0,4.57,0.25
0.0,4.58,-0.44
0.0,4.59,0.69
0.0,4.6,-0.73
0.0,4.61,-0.04
0.0,4.62,0.12
0.0,4.63,0.3
0.0,4.64,0.39
0.0,4.65,-0.37
0.0,4.66,-0.58
0.0,4.67,0.37
0.0,4.68,0.48
0.0,4.69,0.45
0.0,4.7,-0.84
0.0,4.71,-0.28
0.0,4.72,-0.07
0.0,4.73,0.18
0.0,4.74,0.22
0.0,4.75,-0.18
0.0,4.76,-0.37
0.0,4.77,0.32
0.0,4.78,0.52
0.0,4.79,-0.69
0.0,4.8,0.22
0.0,4.81,-0.08
0.0,4.82,-0.12
0.0,4.83,0.05
0.0,4.84,0.37
0.0,4.85,-0.14
0.0,4.86,0.0
0.0,4.87,0.17
0.0,4.88,0.09
0.0,4.89,-0.29
0.0,4.9,-0.12
0.0,4.91,0.18
0.0,4.92,-0.56
0.0,4.93,0.58
0.0,4.94,-0.44
0.0,4.95,0.45
0.0,4.96,1.29
0.0,4.97,-0.08
0.0,4.98,-0.97
0.0,4.99,-0.65
