Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,108.0,0.17
0.0,108.01,-0.22
0.0,108.02,0.6
0.0,108.03,-0.28
0.0,108.04,-0.73
0.0,108.05,-0.13
0.0,108.06,0.53
0.0,108.07,0.08
0.0,108.08,0.79
0.0,108.09,0.05
0.0,108.1,-0.26
0.0,108.11,0.17
0.0,108.12,-0.2
0.0,108.13,-0.71
0.0,108.14,-0.12
0.0,108.15,-0.56
0.0,108.16,-0.26
0.0,108.17,-0.05
0.0,108.18,0.46
0.0,108.19,-0.18
0.0,108.2,0.04
0.0,108.21,-0.06
0.0,108.22,0.16
0.0,108.23,1.13
0.0,108.24,-0.1
0.0,108.25,-0.27
0.0,108.26,-0.24
0.0,108.27,-0.04
0.0,108.28,-0.44
0.0,108.29,0.19
0.0,108.3,0.35
0.0,108.31,-0.09
0.0,108.32,0.04
0.0,108.33,0.04
0.0,108.34,-0.45
0.0,108.35,-0.24
0.0,108.36,0.24
0.0,108.37,-0.42
0.0,108.38,0.71
0.0,108.39,-0.95
0.0,108.4,0.61
0.0,108.41,-0.59
0.0,108.42,0.35
0.0,108.43,-0.13
0.0,108.44,0.82
0.0,108.45,0.51
0.0,108.46,0.45
0.0,108.47,-1.06
0.0,108.48,0.35
0.0,108.49,0.31
0.0,108.5,0.49
0.0,108.51,-0.01
0.0,108.52,-0.38
0.0,108.53,-0.53
0.0,108.54,-0.3
0.0,108.55,-0.53
0.0,108.56,0.34
0.0,108.57,-0.01
0.0,108.58,0.31
0.0,108.59,-0.02
0.0,108.6,0.77
0.0,108.61,-0.21
0.0,108.62,-0.38
0.0,108.63,-0.43
0.0,108.64,-0.57
0.0,108.65,0.12
0.0,108.66,0.2
0.0,108.67,1.2
0.0,108.68,0.12
0.0,108.69,-0.9
0.0,108.7,0.12
0.0,108.71,0.43
0.0,108.72,-0.29
0.0,108.73,-0.24
0.0,108.74,-0.44
0.0,108.75,-0.42
0.0,108.76,0.39
0.0,108.77,0.64
0.0,108.78,-0.07
0.0,108.79,-0.45
0.0,108.8,0.31
0.0,108.81,-0.48
0.0,108.82,0.56
0.0,108.83,0.0
0.0,108.84,-0.31
0.0,108.85,-0.21
0.0,108.86,-0.32
0.0,108.87,0.32
0.0,108.88,0.57
0.0,108.89,-0.1
0.0,108.9,-0.16
0.0,108.91,-0.14
0.0,108.92,-0.33
0.0,108.93,0.49
0.0,108.94,-0.24
0.0,108.95,0.14
0.0,108.96,0.69
0.0,108.97,0.25
0.0,108.98,-0.23
0.0,108.99,-0.23
