Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,223.99,0.47
0.0,224.0,0.06
0.0,224.01,-0.85
0.0,224.02,-0.66
0.0,224.03,0.29
0.0,224.04,-0.02
0.0,224.05,0.07
0.0,224.06,-0.09
0.0,224.07,0.09
0.0,224.08,0.64
0.0,224.09,-0.5
0.0,224.1,0.91
0.0,224.11,-0.69
0.0,224.12,-0.28
0.0,224.13,0.04
0.0,224.14,-0.15
0.0,224.15,0.3
0.0,224.16,0.4
0.0,224.17,-0.32
0.0,224.18,0.13
0.0,224.19,-0.37
0.0,224.2,1.23
0.0,224.21,-0.84
0.0,224.22,0.67
0.0,224.23,-0.99
0.0,224.24,-0.29
0.0,224.25,0.08
0.0,224.26,0.13
0.0,224.27,0.4
0.0,224.28,-0.44
0.0,224.29,-0.04
0.0,224.3,0.64
0.0,224.31,-0.33
0.0,224.32,0.2
0.0,224.33,-0.25
0.0,224.34,1.57
0.0,224.35,-1.02
0.0,224.36,-0.85
0.0,224.37,0.41
0.0,224.38,-0.22
0.0,224.39,-0.22
0.0,224.4,-0.1
0.0,224.41,-0.18
0.0,224.42,0.14
0.0,224.43,-0.25
0.0,224.44,0.74
0.0,224.45,0.46
0.0,224.46,-0.74
0.0,224.47,-0.14
0.0,224.48,-0.24
0.0,224.49,0.17
0.0,224.5,0.74
0.0,224.51,-0.48
0.0,224.52,0.18
0.0,224.53,0.51
0.0,224.54,-0.47
0.0,224.55,0.08
0.0,224.56,0.51
0.0,224.57,-0.07
0.0,224.58,-0.23
0.0,224.59,-0.52
0.0,224.6,0.0
0.0,224.61,0.78
0.0,224.62,0.26
0.0,224.63,-0.59
0.0,224.64,-0.1
0.0,224.65,-0.14
0.0,224.66,-0.29
0.0,224.67,-0.38
0.0,224.68,0.16
0.0,224.69,0.37
0.0,224.7,-0.61
0.0,224.71,1.03
0.0,224.72,-0.51
0.0,224.73,1.03
0.0,224.74,-0.23
0.0,224.75,-0.51
0.0,224.76,-0.65
0.0,224.77,0.22
0.0,224.78,-0.22
0.0,224.79,-0.05
0.0,224.8,0.58
0.0,224.81,0.04
0.0,224.82,0.34
0.0,224.83,-0.36
0.0,224.84,0.49
0.0,224.85,-0.48
0.0,224.86,-0.29
0.0,224.87,-0.07
0.0,224.88,0.66
0.0,224.89,0.19
0.0,224.9,0.09
0.0,224.91,1.0
0.0,224.92,-0.85
0.0,224.93,0.43
0.0,224.94,0.13
0.0,224.95,-0.93
0.0,224.96,-1.06
0.0,224.97,1.14
0.0,224.98,0.2
0.0,224.99,0.04
0.0,225.0,-0.1
0.0,225.01,0.29
0.0,225.02,-0.79
0.0,225.03,0.26
0.0,225.04,-0.22
0.0,225.05,1.16
0.0,225.06,-0.31
0.0,225.07,0.48
0.0,225.08,-0.82
0.0,225.09,-0.33
0.0,225.1,0.95
0.0,225.11,0.54
0.0,225.12,-1.64
0.0,225.13,-0.22
0.0,225.14,1.41
0.0,225.15,-0.63
0.0,225.16,-1.0
0.0,225.17,0.09
0.0,225.18,0.5
0.0,225.19,-0.75
0.0,225.2,0.37
0.0,225.21,0.32
0.0,225.22,-0.24
0.0,225.23,0.22
0.0,225.24,-0.34
0.0,225.25,0.68
0.0,225.26,0.22
0.0,225.27,-0.07
0.0,225.28,-0.06
0.0,225.29,-0.95
0.0,225.3,0.29
0.0,225.31,-0.53
0.0,225.32,0.62
0.0,225.33,0.4
0.0,225.34,-0.03
0.0,225.35,-0.65
0.0,225.36,0.33
0.0,225.37,0.08
0.0,225.38,0.03
0.0,225.39,0.29
0.0,225.4,0.5
0.0,225.41,-0.53
0.0,225.42,0.32
0.0,225.43,-0.27
0.0,225.44,-0.97
0.0,225.45,0.83
0.0,225.46,1.0
0.0,225.47,0.27
0.0,225.48,0.09
0.0,225.49,-0.49
0.0,225.5,-1.13
0.0,225.51,-0.26
0.0,225.52,0.25
0.0,225.53,0.02
0.0,225.54,0.13
0.0,225.55,0.4
0.0,225.56,0.71
0.0,225.57,-1.43
0.0,225.58,0.42
0.0,225.59,-0.87
0.0,225.6,0.17
0.0,225.61,0.25
0.0,225.62,-0.15
0.0,225.63,0.17
0.0,225.64,0.01
0.0,225.65,-0.43
0.0,225.66,0.73
